coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,source_file,liquidity_ratio,price_ma_3,price_ma_5,vol_3d,lr_ema_3,liquidity_ratio_lag1,price_lag1,24h_volume_lag1,mkt_cap_lag1,price_ret_1d,vol_chg_1d,mcap_chg_1d,log_price,log_vol,log_mcap
Neutrino System Base Token,NSBT,35.75,-0.001,0.009,0.188,208377.0,90375202.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0023056877925429,36.11,36.11,0.5091168824543134,0.0031369603392861502,0.0039682328860294,36.47,365249.0,92043237.0,-0.019742253907321056,-0.42949330456756896,-0.018122298328121598,3.6041382256588457,12.247109017070034,18.319480484637083
Neutrino USD,USDN,1.0,0.003,-0.001,0.0069999999999999,15319422.0,687954763.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0222680659018854,1.0,1.0,,0.0222680659018854,,,,,,,,0.6931471805599453,16.544632058382064,20.349233643735992
Neutrino USD,USDN,1.0,-0.001,-0.003,0.008,6067663.0,685994297.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0088450633285658,1.0,1.0,0.0,0.0155565646152256,0.0222680659018854,1.0,15319422.0,687954763.0,0.0,-0.6039235031191125,-0.00284970190692611,0.6931471805599453,15.618484245471834,20.34637987370226
Nexus Mutual,NXM,92.51,0.026,0.035,0.065,1909.73,633750394.0,2022-03-16,coin_gecko_2022-03-16.csv,3.0133787972051343e-06,92.51,92.51,,3.0133787972051343e-06,,,,,,,,4.5380683824473556,7.55524064697414,20.267165736143635
Nexus Mutual,NXM,95.18,0.006,0.03,0.035,21594.97,655250086.0,2022-03-17,coin_gecko_2022-03-17.csv,3.295683657491348e-05,93.845,93.845,1.887975105768088,1.7985107686059307e-05,3.0133787972051343e-06,92.51,1909.73,633750394.0,0.028861744676251234,10.307865509784106,0.0339245422228487,4.566221435849517,9.980262002191074,20.30052753294153
NuCypher,NU,0.419373,0.004,0.01,-0.098,4321357.0,342894249.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0126025939851793,0.419373,0.419373,,0.0126025939851793,,,,,,,,0.35021522480579925,15.279080262673954,19.65293264855531
NuCypher,NU,0.423049,0.004,0.008,-0.107,4447816.0,358798163.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0123964291311045,0.421211,0.421211,0.0025993245276417576,0.012499511558141899,0.0126025939851793,0.419373,4321357.0,342894249.0,0.008765466541718262,0.029263724334740223,0.046381396148758386,0.35280175280861426,15.307923971979866,19.698270571078968
Numeraire,NMR,28.13,0.013,0.027,0.0,5247599.0,165855215.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0316396382230127,28.13,28.13,,0.0316396382230127,,,,,,,,3.3717685709713434,15.473281387189012,18.926625772968308
Numeraire,NMR,27.87,0.0,-0.009,-0.036,3832085.0,164787989.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0232546378122255,28.0,28.0,0.18384776310850096,0.027447138017619103,0.0316396382230127,28.13,5247599.0,165855215.0,-0.009242801279772414,-0.26974507770124967,-0.006434684613323735,3.3628029936748436,15.158919860409783,18.920170296570454
OEC Token,OKT,32.27,0.023,0.01,-0.062,5163788.0,488521386.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0105702393958245,32.27,32.27,,0.0105702393958245,,,,,,,,3.5046560900303856,15.45718117031528,20.006893809450883
OEC Token,OKT,32.97,0.001,0.024,-0.083,3504725.0,502905278.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0069689564880645,32.620000000000005,32.620000000000005,0.49497474683057774,0.0087695979419445,0.0105702393958245,32.27,5163788.0,488521386.0,0.0216919739696311,-0.32128797696574685,0.029443730432714362,3.5254777821724925,15.069622901357988,20.035912398203823
OKB,OKB,19.05,0.013,0.039,0.072,180398248.0,4944831000.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0364821867521862,19.05,19.05,,0.0364821867521862,,,,,,,,2.998229153752578,19.010677459337266,22.32160862570402
OKB,OKB,19.98,0.001,0.049,0.075,170494374.0,5198998452.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0327936958577882,19.515,19.515,0.657609306503489,0.0346379413049872,0.0364821867521862,19.05,180398248.0,4944831000.0,0.04881889763779526,-0.054900056457311046,0.05140063472341117,3.043569602968151,18.95421286294128,22.371731838790723
OMG Network,OMG,4.11,0.019,0.016,0.081,106689838.0,574825195.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1856039695685225,4.11,4.11,,0.1856039695685225,,,,,,,,1.631199404215613,18.48543648212161,20.16957654558562
OMG Network,OMG,4.13,0.003,0.005,0.037,75465179.0,579014475.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1303338383725208,4.12,4.12,0.014142135623730649,0.15796890397052166,0.1856039695685225,4.11,106689838.0,574825195.0,0.0048661800486616965,-0.29266760157607513,0.007287919938860718,1.6351056591826783,18.13918191578451,20.176838036951846
Oasis Network,ROSE,0.227889,0.036,0.07,0.027,65843862.0,794382929.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0828868038275782,0.227889,0.227889,,0.0828868038275782,,,,,,,,0.20529643475997017,18.00279678515141,20.49307618254896
Oasis Network,ROSE,0.228057,0.002,0.002,-0.047,46311590.0,795948991.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0581841179820026,0.227973,0.227973,0.00011879393923934103,0.0705354609047904,0.0828868038275782,0.227889,65843862.0,794382929.0,0.0007372010057528071,-0.296645297021004,0.0019714195041570437,0.20543324558582876,17.650902833297593,20.49504566135341
Ocean Protocol,OCEAN,0.469383,0.0279999999999999,0.051,0.074,22022827.0,202627972.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1086860159662457,0.469383,0.469383,,0.1086860159662457,,,,,,,,0.3848425847890814,16.90759010971373,19.126882210336905
Ocean Protocol,OCEAN,0.465948,0.001,-0.0069999999999999,0.0069999999999999,13125747.0,202260490.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0648952595734342,0.46766549999999996,0.46766549999999996,0.0024289117933757863,0.08679063776983995,0.1086860159662457,0.469383,22022827.0,202627972.0,-0.007318117613974135,-0.40399354724077885,-0.0018135798151303613,0.382502132166875,16.390086355294258,19.12506698400383
Olympus,OHM,28.12,0.0139999999999999,-0.019,-0.086,3529301.0,390854092.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0090297148532859,28.12,28.12,,0.0090297148532859,,,,,,,,3.3714252233284854,15.076610675646544,19.783844884623882
Olympus,OHM,27.85,0.002,-0.005,-0.147,8810942.0,391190971.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0225233777187561,27.985,27.985,0.19091883092036627,0.015776546286021,0.0090297148532859,28.12,3529301.0,390854092.0,-0.009601706970128007,1.4965119155322824,0.0008619047539612301,3.3621099929541085,15.991505029641697,19.78470641814903
Ontology,ONT,0.499727,0.021,0.0289999999999999,-0.011,30824913.0,433758425.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0710647015098323,0.499727,0.499727,,0.0710647015098323,,,,,,,,0.40528309154415454,17.24383381706756,19.887998314973263
Ontology,ONT,0.509902,0.004,0.021,-0.027,26504330.0,446660094.0,2022-03-17,coin_gecko_2022-03-17.csv,0.059338925406665,0.5048144999999999,0.5048144999999999,0.007194811498573133,0.06520181345824864,0.0710647015098323,0.499727,30824913.0,433758425.0,0.020361117169974786,-0.14016529422159277,0.02974390410975879,0.41204474805844216,17.09281871156484,19.91730844944632
OpenDAO,SOS,1.708294e-06,0.03,0.053,-0.09,14382323.0,67555662.0,2022-03-16,coin_gecko_2022-03-16.csv,0.2128958931673262,1.708294e-06,1.708294e-06,,0.2128958931673262,,,,,,,,1.7082925408674666e-06,16.481510510551022,18.028462453053482
Orbs,ORBS,0.072194784903,0.006,0.02,0.023,28204447.0,208178410.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1354820944208383,0.072194784903,0.072194784903,,0.1354820944208383,,,,,,,,0.06970774847762846,17.15499025396665,19.15390601520471
Orbs,ORBS,0.072277990941,-0.001,0.001,-0.008,5313234.0,209383845.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0253755680148103,0.072236387922,0.072236387922,5.883555370546158e-05,0.0804288312178243,0.1354820944208383,0.072194784903,28204447.0,208178410.0,0.001152521447522684,-0.8116171538481148,0.005790393922213163,0.06978534893866392,15.4857114355861,19.159679709203356
Orchid Protocol,OXT,0.237795,0.021,0.0,0.066,12106980.0,139760673.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0866265147420977,0.237795,0.237795,,0.0866265147420977,,,,,,,,0.21333157089017968,16.309292786348596,18.755442046331396
Orchid Protocol,OXT,0.245431,0.0,0.035,0.06,16831078.0,145268599.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1158617768455246,0.24161300000000002,0.24161300000000002,0.00539946738114047,0.10124414579381115,0.0866265147420977,0.237795,12106980.0,139760673.0,0.03211169284467715,0.39019623390804314,0.03940969860670319,0.21948165474751583,16.63873767581721,18.794095000575396
Origin Dollar,OUSD,0.993428,0.001,-0.002,0.001,886336.0,150338408.0,2022-03-16,coin_gecko_2022-03-16.csv,0.005895605865402,0.993428,0.993428,,0.005895605865402,,,,,,,,0.6898557698055344,13.69485251844206,18.82839937097834
Origin Dollar,OUSD,0.996761,-0.001,0.003,-0.005,384674.0,150877504.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0025495782326833,0.9950945,0.9950945,0.0023567869016947844,0.00422259204904265,0.005895605865402,0.993428,886336.0,150338408.0,0.0033550493845553283,-0.5659952884684815,0.0035858833891602737,0.6915263677522341,12.860154100925579,18.83197884039244
Origin Protocol,OGN,0.434115,0.0069999999999999,-0.068,0.612,182478529.0,205164994.0,2022-03-16,coin_gecko_2022-03-16.csv,0.8894233145835785,0.434115,0.434115,,0.8894233145835785,,,,,,,,0.3605479342199803,19.022143080230624,19.1393250670402
Origin Protocol,OGN,0.41561,-0.013,-0.043,0.488,103519781.0,197701631.0,2022-03-17,coin_gecko_2022-03-17.csv,0.5236162214564634,0.4248625,0.4248625,0.013085010985857057,0.7065197680200209,0.8894233145835785,0.434115,182478529.0,205164994.0,-0.04262695368738697,-0.4327015810172385,-0.03637737049820497,0.3475605336066334,18.455273282841386,19.10226954303849
OriginTrail,TRAC,0.400529,0.016,0.009,-0.042,2381151.0,146343514.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0162709705057376,0.400529,0.400529,,0.0162709705057376,,,,,,,,0.3368500223940378,14.683094962154621,18.80146725853856
OriginTrail,TRAC,0.403433,-0.01,0.006,-0.093,1641938.0,147741339.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0111135990178077,0.40198100000000003,0.40198100000000003,0.0020534380925656876,0.013692284761772651,0.0162709705057376,0.400529,2381151.0,146343514.0,0.0072504113310146385,-0.3104435627979914,0.009551670325478176,0.3389213778819539,14.311388418487143,18.81097360001155
Orion Protocol,ORN,3.13,0.066,0.069,0.022,10611478.0,108618470.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0976949684524188,3.13,3.13,,0.0976949684524188,,,,,,,,1.4182774069729414,16.177446897670812,18.503352033874584
Orion Protocol,ORN,3.06,0.003,-0.012,-0.074,9655123.0,104853664.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0920818847112486,3.0949999999999998,3.0949999999999998,0.04949747468305806,0.0948884265818337,0.0976949684524188,3.13,10611478.0,108618470.0,-0.022364217252396117,-0.09012458019514341,-0.034660827021408054,1.4011829736136414,16.082999316848763,18.468076269398487
Osmosis,OSMO,9.39,0.0139999999999999,0.018,-0.001,94042665.0,3040277019.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0309322684782626,9.39,9.39,,0.0309322684782626,,,,,,,,2.340843805111136,18.35925913087275,21.83521447321291
Osmosis,OSMO,9.33,0.002,-0.0069999999999999,-0.077,61428078.0,3010426563.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0204051076199595,9.36,9.36,0.042426406871192576,0.02566868804911105,0.0309322684782626,9.39,94042665.0,3040277019.0,-0.006389776357827529,-0.346806282021038,-0.00981833425488916,2.3350522831315472,17.93337760128537,21.825347621281104
Oxygen,OXY,0.325739,0.015,0.001,0.084,464624.0,65770433.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0070643293468966,0.325739,0.325739,,0.0070643293468966,,,,,,,,0.2819700398104108,13.048985907599553,18.001680964008994
Oxygen,OXY,0.355128,0.012,0.094,0.09,628756.0,71658098.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0087743886252744,0.3404335,0.3404335,0.020781161192291443,0.0079193589860855,0.0070643293468966,0.325739,464624.0,65770433.0,0.09022254013182332,0.3532576879369124,0.08951841627680937,0.3038959148147818,13.351500133534907,18.087416741440087
PAX Gold,PAXG,1935.78,0.0069999999999999,0.005,-0.057,30748651.0,611668819.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0502700972239685,1935.78,1935.78,,0.0502700972239685,,,,,,,,7.5687820792590905,17.24135671385754,20.231701550214606
PAX Gold,PAXG,1946.03,-0.002,0.005,-0.024,22038867.0,617755161.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0356757310846651,1940.905,1940.905,7.247844507162112,0.042972914154316796,0.0502700972239685,1935.78,30748651.0,611668819.0,0.005295023194784532,-0.2832574346107086,0.00995038787484768,7.574060413573986,16.908318179768433,20.2416027589292
PEAKDEFI,PEAK,0.056409521696,0.004,0.0069999999999999,-0.175,51980.14,76293156.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0006813211397363,0.056409521696,0.056409521696,,0.0006813211397363,,,,,,,,0.05487591474365068,10.85863623946711,18.150093806780543
PEAKDEFI,PEAK,0.05519710958,0.04,-0.018,-0.175,72443.45,74047013.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0009783439880282,0.055803315638,0.055803315638,0.0008573048288163292,0.0008298325638822501,0.0006813211397363,0.056409521696,51980.14,76293156.0,-0.021493040173853655,0.39367554608356187,-0.029440950116154586,0.0537275832019015,11.190575340259684,18.12021077375971
PLEX,PLEX,0.815228,0.013,0.0279999999999999,-0.008,15377424.0,198958494.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0772896079520988,0.815228,0.815228,,0.0772896079520988,,,,,,,,0.5962110796620141,16.548411082797035,19.108606793096275
PLEX,PLEX,0.857492,0.024,0.05,0.142,14908002.0,210041737.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0709763793278856,0.83636,0.83636,0.0298851610000683,0.0741329936399922,0.0772896079520988,0.815228,15377424.0,198958494.0,0.051843165347608376,-0.03052669940036771,0.055706307266278364,0.619227190736438,16.5174087408155,19.162816821314056
PancakeSwap,CAKE,5.57,0.026,0.01,-0.068,104112686.0,1530696417.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0680165477907432,5.57,5.57,,0.0680165477907432,,,,,,,,1.8825138324965192,18.46098439935811,21.148988643953363
PancakeSwap,CAKE,6.51,0.002,0.172,0.043,449533416.0,1806774957.0,2022-03-17,coin_gecko_2022-03-17.csv,0.2488043207917896,6.04,6.04,0.6646803743153543,0.1584104342912664,0.0680165477907432,5.57,104112686.0,1530696417.0,0.16876122082585268,3.317758318136178,0.18036139428684636,2.0162354657760435,19.923720751715567,21.314809301785935
Pax Dollar,USDP,0.999025,-0.002,0.001,-0.001,57639449.0,994783973.0,2022-03-16,coin_gecko_2022-03-16.csv,0.057941674337771,0.999025,0.999025,,0.057941674337771,,,,,,,,0.6926595616931871,17.869717787065337,20.718036159992952
Pax Dollar,USDP,0.99955,-0.001,-0.0,-0.001,71689116.0,995452485.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0720166126261666,0.9992875000000001,0.9992875000000001,0.00037123106012289654,0.0649791434819688,0.057941674337771,0.999025,57639449.0,994783973.0,0.0005255123745651987,0.24375089012388026,0.0006720172601735312,0.6929221552436478,18.087849508833127,20.718707951549963
Perpetual Protocol,PERP,3.85,0.019,0.012,-0.009,8343005.0,251018197.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0332366541538022,3.85,3.85,,0.0332366541538022,,,,,,,,1.5789787049493917,15.93693414104972,19.341035996459947
Perpetual Protocol,PERP,3.95,0.004,0.023,-0.017,9229627.0,257335955.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0358660607686943,3.9000000000000004,3.9000000000000004,0.07071067811865465,0.03455135746124825,0.0332366541538022,3.85,8343005.0,251018197.0,0.025974025974025997,0.10627130152744725,0.02516852592961617,1.599387576580599,16.03792930230822,19.36589301097885
Persistence,XPRT,3.3,0.012,0.045,0.038,2580206.0,273550379.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0094322881563253,3.3,3.3,,0.0094322881563253,,,,,,,,1.4586150226995167,14.76338018623748,19.426996367615896
Persistence,XPRT,3.61,-0.001,0.091,0.07,5704698.0,298811585.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0190912879097375,3.455,3.455,0.21920310216782962,0.0142617880330314,0.0094322881563253,3.3,2580206.0,273550379.0,0.09393939393939396,1.2109467228585624,0.09234571742267628,1.528227857008557,15.55680077915022,19.515323785571603
Phantasma,SOUL,1.08,0.0279999999999999,0.13,-0.024,2762350.0,112079479.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0246463493999646,1.08,1.08,,0.0246463493999646,,,,,,,,0.7323678937132266,14.831592686701928,18.53471882043908
Phantasma,SOUL,1.07,0.005,-0.009,-0.105,2935493.0,111502505.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0263267000144974,1.0750000000000002,1.0750000000000002,0.00707106781186556,0.025486524707231,0.0246463493999646,1.08,2762350.0,112079479.0,-0.009259259259259267,0.06267960251235362,-0.005147900446610749,0.7275486072772778,14.892386310539475,18.529557623948204
Pirate Chain,ARRR,1.44,0.023,0.0279999999999999,0.312,1431339.0,269625697.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0053086149277529,1.44,1.44,,0.0053086149277529,,,,,,,,0.8919980393051105,14.17412162640376,19.412545251450958
Pirate Chain,ARRR,1.44,-0.003,0.003,0.221,1185789.0,275717440.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0043007399169236,1.44,1.44,0.0,0.00480467742233825,0.0053086149277529,1.44,1431339.0,269625697.0,0.0,-0.17155265104912254,0.022593332415196316,0.8919980393051105,13.985919777094528,19.43488713478386
PlatON Network,LAT,0.045411075152,0.011,0.01,-0.0579999999999999,4190176.0,108434635.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0386424134687224,0.045411075152,0.045411075152,,0.0386424134687224,,,,,,,,0.04441018141695833,15.248253534442846,18.501658116229283
PlatON Network,LAT,0.046419884436,0.005,0.022,-0.047,2598864.0,111691885.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0232681541725256,0.045915479794,0.045915479794,0.0007133358856403481,0.030955283820624,0.0386424134687224,0.045411075152,4190176.0,108434635.0,0.022215049536337027,-0.3797721145842084,0.03003883399432294,0.04537470425049264,14.77058536921952,18.531254620398258
PlatonCoin,PLTC,0.640304,-0.001,0.019,0.126,280435.0,69590558.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0040297851901115,0.640304,0.640304,,0.0040297851901115,,,,,,,,0.49488159051163855,12.544100813918654,18.0581394695521
PlatonCoin,PLTC,0.682181,-0.001,0.068,0.1989999999999999,195574.0,74286948.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0026326832002843,0.6612425,0.6612425,0.029611510675749127,0.0033312341951978997,0.0040297851901115,0.640304,280435.0,69590558.0,0.06540174667033168,-0.30260488170164207,0.06748602303203259,0.5200911657493263,12.183699216553281,18.12344584150015
Platypus Finance,PTP,4.82,0.045,-0.049,-0.153,2928863.0,91532885.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0319979316723164,4.82,4.82,,0.0319979316723164,,,,,,,,1.7613002617433464,14.890125192502431,18.332208875509572
Platypus Finance,PTP,4.14,0.005,-0.135,-0.354,5248814.0,79450747.0,2022-03-17,coin_gecko_2022-03-17.csv,0.066063746386173,4.48,4.48,0.48083261120685306,0.0490308390292447,0.0319979316723164,4.82,2928863.0,91532885.0,-0.14107883817427397,0.7920995280421106,-0.13199778418433986,1.6370530794670737,15.47351289480479,18.190647865628925
PlayDapp,PLA,0.797778,0.021,0.04,-0.013,17641285.0,288940736.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0610550289454512,0.797778,0.797778,,0.0610550289454512,,,,,,,,0.5865514579035128,16.68575250837999,19.481732162764825
PlayDapp,PLA,0.812543,0.002,0.016,-0.0279999999999999,21899896.0,295009942.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0742344337669813,0.8051605,0.8051605,0.010440431624219433,0.06764473135621625,0.0610550289454512,0.797778,17641285.0,288940736.0,0.018507655011795295,0.2414002721457082,0.02100502021286469,0.5947308316032109,16.90199249157932,19.502519618820838
Pocket Network,POKT,0.699085,0.019,-0.003,-0.055,974551.0,580439408.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0016789883432587,0.699085,0.699085,,0.0016789883432587,,,,,,,,0.5300898708674407,13.789733157203916,20.179295976393554
Pocket Network,POKT,0.697976,-0.003,-0.0,-0.079,1086957.0,587728129.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0018494214354678,0.6985304999999999,0.6985304999999999,0.0007841814203357822,0.00176420488936325,0.0016789883432587,0.699085,974551.0,580439408.0,-0.0015863593125298293,0.11534132128539194,0.01255724697451969,0.5294369535136474,13.8988935269024,20.191775034994155
