coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,source_file,liquidity_ratio,price_ma_3,price_ma_5,vol_3d,lr_ema_3
eCash,XEC,7.9294818e-05,0.019,-0.005,0.144,37446216.0,1497455570.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0250065622982056,7.9294818e-05,7.9294818e-05,,0.0250065622982056
eCash,XEC,7.9780188e-05,-0.002,0.0069999999999999,0.046,23608652.0,1517444421.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0155581658697205,7.9537503e-05,7.9537503e-05,3.432084183845182e-07,0.02028236408396305
flexUSD,FLEXUSD,1.01,0.001,0.0,0.004,179309.0,132954034.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0013486540769421,1.01,1.01,,0.0013486540769421
flexUSD,FLEXUSD,1.0,-0.0,-0.005,0.002,312664.0,132659636.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0023568887223541,1.005,1.005,0.007071067811865403,0.0018527713996480998
iExec RLC,RLC,1.81,0.019,0.057,0.075,6449965.0,129524554.0,2022-03-16,coin_gecko_2022-03-16.csv,0.049797237672789,1.81,1.81,,0.049797237672789
iExec RLC,RLC,1.81,0.004,-0.001,0.01,4304190.0,129744853.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0331742639532683,1.81,1.81,0.0,0.041485750813028646
inSure DeFi,SURE,0.005989952985,0.025,0.121,0.163,1229192.0,156870603.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0078357064771402,0.005989952985,0.005989952985,,0.0078357064771402
inSure DeFi,SURE,0.006161036427,0.006,0.03,0.132,1159883.0,162967567.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0071172627864046,0.0060754947060000005,0.0060754947060000005,0.00012097426198693556,0.0074764846317724
mStable USD,MUSD,0.999331,0.001,0.003,-0.0,207110.0,75247445.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0027523858119036,0.999331,0.999331,,0.0027523858119036
mStable USD,MUSD,0.999305,-0.0,-0.0,0.0,100066.0,74706759.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0013394504237561,0.9993179999999999,0.9993179999999999,1.838477631079012e-05,0.00204591811782985
renBTC,RENBTC,40555.22,0.016,0.034,0.048,14829115.0,602582895.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0246092531385246,40555.22,40555.22,,0.0246092531385246
renBTC,RENBTC,40854.63,0.002,0.009,-0.026,10275356.0,613544826.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0167475228615162,40704.925,40704.925,211.71484135505895,0.0206783880000204
sBTC,SBTC,40609.35,0.02,0.026,0.054,1195100.0,162541982.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0073525619984134,40609.35,40609.35,,0.0073525619984134
sBTC,SBTC,40716.13,0.0,0.005,-0.0279999999999999,2583416.0,165066520.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0156507570402526,40662.74,40662.74,75.50486209509872,0.011501659519333001
sETH,SETH,2732.47,0.025,0.034,0.065,5049393.0,95094991.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0530984118816521,2732.47,2732.47,,0.0530984118816521
sETH,SETH,2821.01,0.006,0.039,0.033,3277906.0,100163119.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0327256782009753,2776.74,2776.74,62.607234406257376,0.0429120450413137
sETH2,SETH2,2740.47,0.027,0.035,0.068,19698.74,114815124.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0001715692089484,2740.47,2740.47,,0.0001715692089484
sETH2,SETH2,2818.01,0.005,0.0279999999999999,0.035,958190.0,119015862.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0080509436632908,2779.24,2779.24,54.829059813205355,0.0041112564361196
sUSD,SUSD,0.995877,-0.001,0.001,-0.002,8450530.0,95584478.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0884090197155232,0.995877,0.995877,,0.0884090197155232
sUSD,SUSD,0.997496,0.001,0.004,-0.003,9442897.0,94221877.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1002197929043591,0.9966865,0.9966865,0.0011448058787410468,0.09431440630994115
xSUSHI,XSUSHI,3.8,0.002,0.033,0.055,107293.0,213613208.0,2022-03-16,coin_gecko_2022-03-16.csv,0.000502276994033,3.8,3.8,,0.000502276994033
xSUSHI,XSUSHI,4.02,0.012,0.0579999999999999,0.022,255785.0,225344906.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0011350822370042,3.9099999999999997,3.9099999999999997,0.15556349186104027,0.0008186796155186
yearn.finance,YFI,18982.86,0.017,0.017,-0.0139999999999999,81875140.0,678377900.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1206925225600657,18982.86,18982.86,,0.1206925225600657
yearn.finance,YFI,19370.21,-0.004,0.02,-0.049,79795044.0,691957768.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1153177949438093,19176.535,19176.535,273.8978116926082,0.1180051587519375
